,replies,retweets,favorites,text,day,time,tokens,normalized,tokenized,predictions,username
723,3,10,6,ياليت يلقون لنا حل طول الاسبوع زحمه ووقت الدوامات اجلس ساعه ونص بالدائري زحمه بارك يعدها روبين بعدها البوليفار والان فعاليات النافوره وبعدها السيرك وين نروح لبيتنا منه اطالب بوضع ضريبه على الشارع الا لسكان المنطقه او مسار خاص لهم  ,10/06/2019,11:01,"['ياليت', 'يلقون', 'حل', 'طول', 'الاسبوع', 'زحمه', 'ووقت', 'الدوامات', 'اجلس', 'ساعه', 'ونص', 'بالدائري', 'زحمه', 'بارك', 'يعدها', 'روبين', 'بعدها', 'البوليفار', 'والان', 'فعاليات', 'النافوره', 'وبعدها', 'السيرك', 'وين', 'نروح', 'لبيتنا', 'اطالب', 'بوضع', 'ضريبه', 'الشارع', 'الا', 'لسكان', 'المنطقه', 'او', 'مسار', 'خاص']", ياليت يلقون حل طول الاسبوع زحمه وقت الدوامات اجلس ساعه ونص بالدائري زحمه بارك يعدها روبين بعدها البوليفار والان فعاليات النافوره وبعدها السيرك وين نروح لبيتنا اطالب بوضع ضريبه الشارع الا لسكان المنطقه او مسار خاص,"['ياليت', 'يلقون', 'حل', 'طول', 'الاسبوع', 'زحمه', 'وقت', 'الدوامات', 'اجلس', 'ساعه', 'ونص', 'بالدائري', 'زحمه', 'بارك', 'يعدها', 'روبين', 'بعدها', 'البوليفار', 'والان', 'فعاليات', 'النافوره', 'وبعدها', 'السيرك', 'وين', 'نروح', 'لبيتنا', 'اطالب', 'بوضع', 'ضريبه', 'الشارع', 'الا', 'لسكان', 'المنطقه', 'او', 'مسار', 'خاص']",negative,NouraAbdulllah
724,27,79,34,سكان   يشاركون في هذا الهاشتاق   لنقل معاناتهم قبل بداية   حتى يتم تفادي المشكلة من قبل المسؤولين بإذن الله ويكون التنظيم على أعلى مستوى    ,10/06/2019,10:55,"['سكان', 'يشاركون', 'الهاشتاق', 'لنقل', 'معاناتهم', 'قبل', 'بداية', 'يتم', 'تفادي', 'المشكلة', 'قبل', 'المسؤولين', 'بإذن', 'الله', 'ويكون', 'التنظيم', 'أعلى', 'مستوى']", سكان يشاركون الهاشتاق لنقل معاناتهم قبل بدايه يتم تفادي المشكله قبل المسؤولين باذن اله ويكون التنظيم اعلي مستوي,"['سكان', 'يشاركون', 'الهاشتاق', 'لنقل', 'معاناتهم', 'قبل', 'بدايه', 'يتم', 'تفادي', 'المشكله', 'قبل', 'المسؤولين', 'باذن', 'اله', 'ويكون', 'التنظيم', 'اعلي', 'مستوي']",neutral,ohood_alhassan
725,0,3,1,بالضضضبببطططط  اليوم الوطني كنت محبوسة من الزحمه لو اروح اقرب شي وكل شي مسكر   ,10/06/2019,10:51,"['بالضضضبببطططط', 'اليوم', 'الوطني', 'كنت', 'محبوسة', 'الزحمه', 'اروح', 'اقرب', 'شي', 'وكل', 'شي', 'مسكر']", بالضبط اليوم الوطني كنت محبوسه الزحمه اروح اقرب شي وكل شي مسكر,"['بالضبط', 'اليوم', 'الوطني', 'كنت', 'محبوسه', 'الزحمه', 'اروح', 'اقرب', 'شي', 'وكل', 'شي', 'مسكر']",negative,adelaltamimi111
726,0,1,0,المشكله حي غالي جدا واسعار اراضيه في العلالي والان ماينبغى ولا بريال  ,10/06/2019,10:46,"['المشكله', 'حي', 'غالي', 'جدا', 'واسعار', 'اراضيه', 'العلالي', 'والان', 'ماينبغى', 'بريال']", المشكله حي غالي جدا واسعار اراضيه العلالي والان ماينبغي بريال,"['المشكله', 'حي', 'غالي', 'جدا', 'واسعار', 'اراضيه', 'العلالي', 'والان', 'ماينبغي', 'بريال']",positive,Ebtisam_Mohamed
727,2,15,11,  نطالب بوضع استكرات على سيارات اهل الحي والسماح لهم بالمرور واغلاق منافذ الحي الوضع بنهاية الاسبوع والمناسبات  وضع حي حطين سيء جدا ,10/06/2019,10:44,"['نطالب', 'بوضع', 'استكرات', 'سيارات', 'اهل', 'الحي', 'والسماح', 'بالمرور', 'واغلاق', 'منافذ', 'الحي', 'الوضع', 'بنهاية', 'الاسبوع', 'والمناسبات', 'وضع', 'حي', 'حطين', 'سيء', 'جدا']", نطالب بوضع استكرات سيارات اهل الحي والسماح بالمرور واغلاق منافذ الحي الوضع بنهايه الاسبوع والمناسبات وضع حي حطين سيء جدا,"['نطالب', 'بوضع', 'استكرات', 'سيارات', 'اهل', 'الحي', 'والسماح', 'بالمرور', 'واغلاق', 'منافذ', 'الحي', 'الوضع', 'بنهايه', 'الاسبوع', 'والمناسبات', 'وضع', 'حي', 'حطين', 'سيء', 'جدا']",neutral,Ebtisam_Mohamed
728,0,2,0,  ارجو تقليل الفعاليات بالحي و الغاء الدوارات  اصبح الحي مزعج و مزدحم ,10/06/2019,10:41,"['ارجو', 'تقليل', 'الفعاليات', 'بالحي', 'و', 'الغاء', 'الدوارات', 'اصبح', 'الحي', 'مزعج', 'و', 'مزدحم']", ارجو تقليل الفعاليات بالحي و الغاء الدوارات اصبح الحي مزعج و مزدحم,"['ارجو', 'تقليل', 'الفعاليات', 'بالحي', 'و', 'الغاء', 'الدوارات', 'اصبح', 'الحي', 'مزعج', 'و', 'مزدحم']",neutral,Mohammed_S_M_Al
729,3,14,3,  ليس فقط من غلق الحي عند الفعاليات  ولكن منذ فتح محل قهوة مشهور في الحي  إلا والسيارات تصطف تباعا فتحاصر الحي ولا يستطيع أهله الخروج للطريق السريع  الملك خالد ,10/06/2019,10:39,"['فقط', 'غلق', 'الحي', 'الفعاليات', 'فتح', 'محل', 'قهوة', 'مشهور', 'الحي', 'والسيارات', 'تصطف', 'تباعا', 'فتحاصر', 'الحي', 'يستطيع', 'أهله', 'الخروج', 'للطريق', 'السريع', 'الملك', 'خالد']", فقط غلق الحي الفعاليات فتح محل قهوه مشهور الحي والسيارات تصطف تباعا فتحاصر الحي يستطيع اهله الخروج لطريق السريع الملك خالد,"['فقط', 'غلق', 'الحي', 'الفعاليات', 'فتح', 'محل', 'قهوه', 'مشهور', 'الحي', 'والسيارات', 'تصطف', 'تباعا', 'فتحاصر', 'الحي', 'يستطيع', 'اهله', 'الخروج', 'لطريق', 'السريع', 'الملك', 'خالد']",neutral,xdvnal
730,0,0,0,لا بد من زيارة أمير الرياض وشرح   له,10/06/2019,10:21,"['بد', 'زيارة', 'أمير', 'الرياض', 'وشرح']", بد زياره امير الرياض وشرح,"['بد', 'زياره', 'امير', 'الرياض', 'وشرح']",neutral,xdvnal
731,6,10,4,شكلي بطق خيمه بعيد عن حي حطين وزحمته والله الزحمه اليوم الوطني لا تطاق لدرجة اني وقفت سيارتي ورحت مشي للبيت أرجو مراعاته سكان الحي ووضع خطه مرورية للسكان لتجنب الزحمات  ,10/06/2019,10:18,"['شكلي', 'بطق', 'خيمه', 'بعيد', 'حي', 'حطين', 'وزحمته', 'والله', 'الزحمه', 'اليوم', 'الوطني', 'تطاق', 'لدرجة', 'اني', 'وقفت', 'سيارتي', 'ورحت', 'مشي', 'للبيت', 'أرجو', 'مراعاته', 'سكان', 'الحي', 'ووضع', 'خطه', 'مرورية', 'للسكان', 'لتجنب', 'الزحمات']", شكلي بطق خيمه بعيد حي حطين وزحمته واله الزحمه اليوم الوطني تطاق لدرجه اني وقفت سيارتي ورحت مشي لبيت ارجو مراعاته سكان الحي وضع خطه مروريه لسكان لتجنب الزحمات,"['شكلي', 'بطق', 'خيمه', 'بعيد', 'حي', 'حطين', 'وزحمته', 'واله', 'الزحمه', 'اليوم', 'الوطني', 'تطاق', 'لدرجه', 'اني', 'وقفت', 'سيارتي', 'ورحت', 'مشي', 'لبيت', 'ارجو', 'مراعاته', 'سكان', 'الحي', 'وضع', 'خطه', 'مروريه', 'لسكان', 'لتجنب', 'الزحمات']",negative,alohi20000
732,0,4,1,  والآن في هم موسم الرياض المقام على طريق تركي والممتد لأشهر كيف سيكون وضع الدخول والخروج للحي ,10/06/2019,10:11,"['والآن', 'موسم', 'الرياض', 'المقام', 'طريق', 'تركي', 'والممتد', 'لأشهر', 'سيكون', 'وضع', 'الدخول', 'والخروج', 'للحي']", والان موسم الرياض المقام طريق تركي والمتد لاشهر سيكون وضع الدخول والخروج لحي,"['والان', 'موسم', 'الرياض', 'المقام', 'طريق', 'تركي', 'والمتد', 'لاشهر', 'سيكون', 'وضع', 'الدخول', 'والخروج', 'لحي']",neutral,alhanouff_a
733,1,2,3,    تحت هذه التغريدة صوت الكثير من سكان هذا الحي الفوضى في اليوم الوطني وإقفال كل الطرق المؤدية للحي بسبب الاحتفالات على تركي الأول مزعجة جدا الأغلب عانى للدخول إلى منزله فقط وأقل ما يمكن للمرور تقديمه بطاقات او إشارات تمكنهم للدخول للحي   ,10/06/2019,10:09,"['تحت', 'التغريدة', 'صوت', 'الكثير', 'سكان', 'الحي', 'الفوضى', 'اليوم', 'الوطني', 'وإقفال', 'الطرق', 'المؤدية', 'للحي', 'بسبب', 'الاحتفالات', 'تركي', 'الأول', 'مزعجة', 'جدا', 'الأغلب', 'عانى', 'للدخول', 'منزله', 'فقط', 'وأقل', 'يمكن', 'للمرور', 'تقديمه', 'بطاقات', 'او', 'إشارات', 'تمكنهم', 'للدخول', 'للحي']", تحت التغريده صوت الكثير سكان الحي الفوضي اليوم الوطني واقفال الطرق المؤديه لحي بسب الاحتفالات تركي الاول مزعجه جدا الاغلب عاني لدخول منزله فقط واقل يمكن لمرور تقديمه بطاقات او اشارات تمكنهم لدخول لحي,"['تحت', 'التغريده', 'صوت', 'الكثير', 'سكان', 'الحي', 'الفوضي', 'اليوم', 'الوطني', 'واقفال', 'الطرق', 'المؤديه', 'لحي', 'بسب', 'الاحتفالات', 'تركي', 'الاول', 'مزعجه', 'جدا', 'الاغلب', 'عاني', 'لدخول', 'منزله', 'فقط', 'واقل', 'يمكن', 'لمرور', 'تقديمه', 'بطاقات', 'او', 'اشارات', 'تمكنهم', 'لدخول', 'لحي']",negative,SulimanfffFahad
734,0,2,1,لا نقول الاحسبنا الله ونعم الوكيل ضايقونا حتى في بيوتنا حرام تحط مثل هالاشياء في حي سكني اكثر ماكثر الله الاراضي الفاضيه حبكت تجيبونها في هالمكان يعني نلقاها من الرياض بارك والا من البلوى الي على تركي الاول والامن الفود ترك المختلط الي ع الخير قسم بالله كذا كثير  ,10/06/2019,10:04,"['نقول', 'الاحسبنا', 'الله', 'ونعم', 'الوكيل', 'ضايقونا', 'بيوتنا', 'حرام', 'تحط', 'مثل', 'هالاشياء', 'حي', 'سكني', 'اكثر', 'ماكثر', 'الله', 'الاراضي', 'الفاضيه', 'حبكت', 'تجيبونها', 'هالمكان', 'يعني', 'نلقاها', 'الرياض', 'بارك', 'والا', 'البلوى', 'الي', 'تركي', 'الاول', 'والامن', 'الفود', 'ترك', 'المختلط', 'الي', 'ع', 'الخير', 'قسم', 'بالله', 'كثير']", نقول الاحسبنا اله ونعم الوكيل ضايقونا بيوتنا حرام تحط مثل هالاشياء حي سكني اكثر ماكثر اله الاراضي الفاضيه حبكت تجيبونها هالمكان يعني نلقاها الرياض بارك والا البلوي الي تركي الاول والامن الفود ترك المختلط الي ع الخير قسم باله كثير,"['نقول', 'الاحسبنا', 'اله', 'ونعم', 'الوكيل', 'ضايقونا', 'بيوتنا', 'حرام', 'تحط', 'مثل', 'هالاشياء', 'حي', 'سكني', 'اكثر', 'ماكثر', 'اله', 'الاراضي', 'الفاضيه', 'حبكت', 'تجيبونها', 'هالمكان', 'يعني', 'نلقاها', 'الرياض', 'بارك', 'والا', 'البلوي', 'الي', 'تركي', 'الاول', 'والامن', 'الفود', 'ترك', 'المختلط', 'الي', 'ع', 'الخير', 'قسم', 'باله', 'كثير']",negative,2fass1900
735,0,1,2,انا مع الغاء دورات الحي خطره  ,10/06/2019,09:53,"['انا', 'الغاء', 'دورات', 'الحي', 'خطره']", انا الغاء دورات الحي خطره,"['انا', 'الغاء', 'دورات', 'الحي', 'خطره']",neutral,sh3olas
736,3,15,12,نتمنى إلغاء دوارات حطين لأن الحوادث فيها في ازدياد الواحد يدخل هالدوار وهو على اعصابه دوارات مهمه تخدم مجمعات مهمه مثل الرياض بارك والبوليڤارد المفروض يكون تقاطع  ,10/06/2019,09:50,"['نتمنى', 'إلغاء', 'دوارات', 'حطين', 'لأن', 'الحوادث', 'ازدياد', 'الواحد', 'يدخل', 'هالدوار', 'اعصابه', 'دوارات', 'مهمه', 'تخدم', 'مجمعات', 'مهمه', 'مثل', 'الرياض', 'بارك', 'والبوليڤارد', 'المفروض', 'يكون', 'تقاطع']", نتمني الغاء دوارات حطين لان الحوادث ازدياد الواحد يدخل هالدوار اعصابه دوارات مهمه تخدم مجمعات مهمه مثل الرياض بارك والبوليڤارد المفروض يكون تقاطع,"['نتمني', 'الغاء', 'دوارات', 'حطين', 'لان', 'الحوادث', 'ازدياد', 'الواحد', 'يدخل', 'هالدوار', 'اعصابه', 'دوارات', 'مهمه', 'تخدم', 'مجمعات', 'مهمه', 'مثل', 'الرياض', 'بارك', 'والبوليڤارد', 'المفروض', 'يكون', 'تقاطع']",negative,2006_man
